日期,单位净值,累计净值,复权净值
2020-05-26,1.1319,1.6056,1.70421126
2020-05-27,1.1291,1.6028,1.69999552
2020-05-28,1.1294,1.6031,1.70044721
2020-05-29,1.1335,1.6072,1.70662025
2020-06-01,1.1483,1.622,1.72890343
2020-06-02,1.1568,1.6305,1.7417012
2020-06-03,1.1621,1.6358,1.74968098
2020-06-04,1.1605,1.6342,1.74727199
2020-06-05,1.1563,1.63,1.74094839
2020-06-08,1.1783,1.652,1.77407203
2020-06-09,1.1786,1.6523,1.77452371
2020-06-10,1.1794,1.6531,1.77572821
2020-06-11,1.1716,1.6453,1.76398437
2020-06-12,1.1603,1.634,1.74697087
2020-06-15,1.158,1.6317,1.74350794
2020-06-16,1.1532,1.6269,1.73628097
2020-06-17,1.1517,1.6254,1.73402254
2020-06-18,1.1543,1.628,1.73793715
2020-06-19,1.1593,1.633,1.74546525
2020-06-22,1.1542,1.6279,1.73778659
2020-06-23,1.1544,1.6281,1.73808771
2020-06-24,1.158,1.6317,1.74350794
2020-06-29,1.1473,1.621,1.72739781
2020-06-30,1.1492,1.6229,1.73025849
2020-07-01,1.1639,1.6376,1.7523911
2020-07-02,1.1748,1.6485,1.76880236
2020-07-03,1.1809,1.6546,1.77798664
2020-07-06,1.212,1.6857,1.82481142
2020-07-07,1.2176,1.6913,1.83324289
2020-07-08,1.2173,1.691,1.83279121
2020-07-09,1.2322,1.7059,1.85522494
2020-07-10,1.2199,1.6936,1.83670582
2020-07-13,1.2507,1.7244,1.88307891
2020-07-14,1.2488,1.7225,1.88021824
2020-07-15,1.2456,1.7193,1.87540025
2020-07-16,1.2437,1.7174,1.87253957
2020-07-17,1.2378,1.7115,1.86365642
2020-07-20,1.2282,1.7019,1.84920246
2020-07-21,1.2306,1.7043,1.85281595
2020-07-22,1.2456,1.7193,1.87540025
2020-07-23,1.2402,1.7139,1.8672699
2020-07-24,1.2357,1.7094,1.86049461
2020-07-27,1.242,1.7157,1.86998002
2020-07-28,1.2332,1.7069,1.85673056
2020-07-29,1.2238,1.6975,1.84257774
2020-07-30,1.2339,1.7076,1.8577845
2020-07-31,1.2192,1.6929,1.83565188
2020-08-03,1.2441,1.7178,1.87314182
2020-08-04,1.26,1.7337,1.89708118
2020-08-05,1.2611,1.7348,1.89873736
2020-08-06,1.2798,1.7535,1.92689246
2020-08-07,1.2934,1.7671,1.94736889
2020-08-10,1.2745,1.7482,1.91891267
2020-08-11,1.2657,1.7394,1.90566321
2020-08-12,1.2508,1.7245,1.88322948
2020-08-13,1.2491,1.7228,1.88066992
2020-08-14,1.2381,1.7118,1.8641081
2020-08-17,1.2362,1.7099,1.86124742
2020-08-18,1.2382,1.7119,1.86425866
2020-08-19,1.2343,1.708,1.85838675
2020-08-20,1.2197,1.6934,1.83640469
2020-08-21,1.2179,1.6916,1.83369458
2020-08-24,1.2163,1.69,1.83128559
2020-08-25,1.2161,1.6898,1.83098446
2020-08-26,1.2187,1.6924,1.83489907
2020-08-27,1.2182,1.6919,1.83414626
2020-08-28,1.2131,1.6868,1.8264676
2020-08-31,1.2266,1.7003,1.84679347
2020-09-01,1.2313,1.705,1.85386989
2020-09-02,1.2356,1.7093,1.86034405
2020-09-03,1.2317,1.7054,1.85447213
2020-09-04,1.2076,1.6813,1.81818669
2020-09-07,1.2099,1.6836,1.82164962
2020-09-08,1.2047,1.6784,1.81382039
2020-09-09,1.2041,1.6778,1.81291702
2020-09-10,1.2063,1.68,1.81622939
2020-09-11,1.2047,1.6784,1.81382039
2020-09-14,1.199,1.6727,1.80523836
2020-09-15,1.1975,1.6712,1.80297993
