复权净值,累计净值,最大回撤,单位净值,涨跌幅,日期,管理人名称,产品代码,产品名称,产品简称,管理人规模,策略类型
2.044,2.044,-0.07886435331230277,2.044,-0.002440214738896971,2022-07-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05,2.05,-0.07616043262730962,2.05,0.0029354207436398157,2022-07-04,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.053,2.053,-0.07480847228481295,1.053,0.001463414634146397,2022-07-05,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.06859734,2.061,-0.06777947724200077,1.061,0.007597340477350335,2022-07-06,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04520133,2.049,-0.07832296980621904,1.049,-0.011310084155865903,2022-07-07,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03740266,2.045,-0.08183746732762494,1.045,-0.003813155157687911,2022-07-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05105033,2.052,-0.07568709779179814,1.052,0.006698562963493759,2022-07-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.06664767,2.06,-0.06865810274898596,1.06,0.007604562292725522,2022-07-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.06664767,2.06,-0.06865810274898596,1.06,0.0,2022-07-13,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05689934,2.055,-0.07305122127084258,1.055,-0.004716977229118044,2022-07-14,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05689934,2.055,-0.07305122127084258,1.055,0.0,2022-07-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04910066,2.051,-0.07656572329878313,1.051,-0.003791473820979522,2022-07-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04520133,2.049,-0.07832296980621904,1.049,-0.0019029470226222618,2022-07-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05494967,2.054,-0.07392984677782777,1.054,0.004766445169483752,2022-07-20,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05689934,2.055,-0.07305122127084258,1.055,0.0009487677622781513,2022-07-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.07054701,2.062,-0.06690085173501578,1.062,0.0066350694633407125,2022-07-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.07444634,2.064,-0.06514360522757985,1.064,0.0018832366428619806,2022-07-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.08809402,2.071,-0.05899323118521841,1.071,0.006578950603272799,2022-07-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.07444634,2.064,-0.06514360522757985,1.064,-0.0065359509051225815,2022-07-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.06469801,2.059,-0.06953672374943669,1.059,-0.0046992442330421064,2022-07-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.07249668,2.063,-0.0660222262280306,1.063,0.0037771480198211258,2022-07-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.08809402,2.071,-0.05899323118521841,1.071,0.007525869715747983,2022-08-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.09394302,2.074,-0.056357359170797504,1.074,0.0028011190798774436,2022-08-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.09004368,2.072,-0.05811461018476787,1.072,-0.0018621996695976238,2022-08-03,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.07249668,2.063,-0.0660222262280306,1.063,-0.008395518317588453,2022-08-04,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.07444634,2.064,-0.06514360522757985,1.064,0.0009407300956449234,2022-08-05,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.06274834,2.058,-0.07041534925642168,1.058,-0.005639095007875685,2022-08-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.07249668,2.063,-0.0660222262280306,1.063,0.004725898846196526,2022-08-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.07639601,2.065,-0.06426497972059488,1.065,0.0018814650163878031,2022-08-10,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.08809402,2.071,-0.05899323118521841,1.071,0.0056338048925457,2022-08-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.09394302,2.074,-0.056357359170797504,1.074,0.0028011190798774436,2022-08-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.08419468,2.069,-0.06075048219918878,1.069,-0.004655494398314737,2022-08-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04910066,2.051,-0.07656572329878313,1.051,-0.016838167920090765,2022-08-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05689934,2.055,-0.07305122127084258,1.055,0.0038059038056237108,2022-08-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.06079867,2.057,-0.07129397476340686,1.057,0.0018957320488030625,2022-08-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.07054701,2.062,-0.06690085173501578,1.062,0.004730369900714173,2022-08-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.047151,2.05,-0.07744434429923386,1.05,-0.011299434346095776,2022-08-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03545299,2.044,-0.08271609283461012,1.044,-0.005714287807787469,2022-08-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05494967,2.054,-0.07392984677782777,1.054,0.009578545953055906,2022-08-24,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05689934,2.055,-0.07305122127084258,1.055,0.0009487677622781513,2022-08-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03350332,2.043,-0.0835947183415953,1.043,-0.011374411739565386,2022-08-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01595632,2.034,-0.09150233438485803,1.034,-0.008628950750864759,2022-08-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01985565,2.036,-0.0897450878774223,1.036,0.00193423337664373,2022-08-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01595632,2.034,-0.09150233438485803,1.034,-0.0019304993403859666,2022-08-31,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02765432,2.04,-0.08623059035601621,1.04,0.005802705090356316,2022-09-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04520133,2.049,-0.07832296980621904,1.049,0.008653846874648692,2022-09-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04325166,2.048,-0.07920159531320403,1.048,-0.0009532900117954067,2022-09-05,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05689934,2.055,-0.07305122127084258,1.055,0.006679392591316945,2022-09-06,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04520133,2.049,-0.07832296980621904,1.049,-0.0056872058697828,2022-09-07,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04130199,2.047,-0.08008022082018922,1.047,-0.0019065800235910306,2022-09-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04130199,2.047,-0.08008022082018922,1.047,0.0,2022-09-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.06079867,2.057,-0.07129397476340686,1.057,0.00955110027595674,2022-09-13,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.053,2.053,-0.07480847228481295,1.053,-0.0037842949500739528,2022-09-14,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03545299,2.044,-0.08271609283461012,1.044,-0.008547009254749108,2022-09-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02570465,2.039,-0.0871092158630012,1.039,-0.004789272976527844,2022-09-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02570465,2.039,-0.0871092158630012,1.039,0.0,2022-09-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03545299,2.044,-0.08271609283461012,1.044,0.0048123204930194535,2022-09-20,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03545299,2.044,-0.08271609283461012,1.044,0.0,2022-09-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02375499,2.038,-0.08798783686345193,1.038,-0.005747123641504482,2022-09-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02375499,2.038,-0.08798783686345193,1.038,0.0,2022-09-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01790598,2.035,-0.09062371338440729,1.035,-0.0028901769378712845,2022-09-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02180532,2.037,-0.08886646237043712,1.037,0.0019323695150553083,2022-09-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01400665,2.033,-0.09238095989184321,1.033,-0.0038572803834545843,2022-09-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01400665,2.033,-0.09238095989184321,1.033,0.0,2022-09-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01595632,2.034,-0.09150233438485803,1.034,0.000968055393461648,2022-09-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01010731,2.031,-0.09413821090581338,1.031,-0.002901357505603064,2022-10-10,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.00815764,2.03,-0.09501683641279857,1.03,-0.0009699332917704406,2022-10-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01985565,2.036,-0.0897450878774223,1.036,0.005825244874700139,2022-10-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02180532,2.037,-0.08886646237043712,1.037,0.0009652521456174978,2022-10-13,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02765432,2.04,-0.08623059035601621,1.04,0.0028929590510722333,2022-10-14,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02960399,2.041,-0.08535196484903103,1.041,0.0009615396375848353,2022-10-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04520133,2.049,-0.07832296980621904,1.049,0.007684917883906896,2022-10-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03545299,2.044,-0.08271609283461012,1.044,-0.004766445169483535,2022-10-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03740266,2.045,-0.08183746732762494,1.045,0.0009578555778879106,2022-10-20,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04130199,2.047,-0.08008022082018922,1.047,0.0019138730289082215,2022-10-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03545299,2.044,-0.08271609283461012,1.044,-0.0028653281232533328,2022-10-24,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.047151,2.05,-0.07744434429923386,1.05,0.005747128554415754,2022-10-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04910066,2.051,-0.07656572329878313,1.051,0.0009523772306000809,2022-10-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05689934,2.055,-0.07305122127084258,1.055,0.0038059038056237108,2022-10-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.06469801,2.059,-0.06953672374943669,1.059,0.0037914689592927157,2022-10-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.07639601,2.065,-0.06426497972059488,1.065,0.005665719608069941,2022-10-31,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.06859734,2.061,-0.06777947724200077,1.061,-0.0037558683230178597,2022-11-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.06664767,2.06,-0.06865810274898596,1.06,-0.000942508221537269,2022-11-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.05105033,2.052,-0.07568709779179814,1.052,-0.007547169373094078,2022-11-03,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.047151,2.05,-0.07744434429923386,1.05,-0.0019011381354059058,2022-11-04,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04520133,2.049,-0.07832296980621904,1.049,-0.0009523821154375644,2022-11-07,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03740266,2.045,-0.08183746732762494,1.045,-0.003813155157687911,2022-11-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03350332,2.043,-0.0835947183415953,1.043,-0.0019138779371183558,2022-11-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04325166,2.048,-0.07920159531320403,1.048,0.004793864806672774,2022-11-10,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02570465,2.039,-0.0871092158630012,1.039,-0.008587786978721906,2022-11-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01595632,2.034,-0.09150233438485803,1.034,-0.004812315556465896,2022-11-14,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02375499,2.038,-0.08798783686345193,1.038,0.003868471713712586,2022-11-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02375499,2.038,-0.08798783686345193,1.038,0.0,2022-11-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02765432,2.04,-0.08623059035601621,1.04,0.0019267796839378603,2022-11-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02570465,2.039,-0.0871092158630012,1.039,-0.0009615396375846163,2022-11-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02570465,2.039,-0.0871092158630012,1.039,0.0,2022-11-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02765432,2.04,-0.08623059035601621,1.04,0.0009624650859145143,2022-11-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01985565,2.036,-0.0897450878774223,1.036,-0.003846153618532038,2022-11-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01790598,2.035,-0.09062371338440729,1.035,-0.000965252145617278,2022-11-24,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01790598,2.035,-0.09062371338440729,1.035,0.0,2022-11-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.00815764,2.03,-0.09501683641279857,1.03,-0.004830918832006357,2022-11-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.99450997,2.023,-0.10116720594862547,1.023,-0.006796114870742862,2022-11-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.98866097,2.02,-0.10380307796304637,1.02,-0.0029325498934457536,2022-11-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.98281197,2.017,-0.10643894997746728,1.017,-0.0029411750359841344,2022-12-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.98866097,2.02,-0.10380307796304637,1.02,0.002949851064294308,2022-12-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.00230864,2.027,-0.09765270842721947,1.027,0.006862743426799335,2022-12-05,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01400665,2.033,-0.09238095989184321,1.033,0.0058422611610964865,2022-12-06,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02765432,2.04,-0.08623059035601621,1.04,0.006776377823777351,2022-12-07,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03740266,2.045,-0.08183746732762494,1.045,0.004807693256116873,2022-12-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.04325166,2.048,-0.07920159531320403,1.048,0.0028708119974673995,2022-12-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.047151,2.05,-0.07744434429923386,1.05,0.0019083992815646638,2022-12-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.03155366,2.042,-0.08447333934204584,1.042,-0.007619047153824898,2022-12-13,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02375499,2.038,-0.08798783686345193,1.038,-0.0038387713568934813,2022-12-14,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.01985565,2.036,-0.0897450878774223,1.036,-0.0019267846252476694,2022-12-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.02180532,2.037,-0.08886646237043712,1.037,0.0009652521456174978,2022-12-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.00230864,2.027,-0.09765270842721947,1.027,-0.009643203431673651,2022-12-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.99645964,2.024,-0.10028858044164028,1.024,-0.00292112808343062,2022-12-20,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.99061064,2.021,-0.10292445245606119,1.021,-0.0029296860716903814,2022-12-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.98476163,2.018,-0.10556032897701664,1.018,-0.0029382993753113637,2022-12-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.9867113,2.019,-0.10468170347003146,1.019,0.000982319473800048,2022-12-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.99645964,2.024,-0.10028858044164028,1.024,0.004906772312615337,2022-12-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.99450997,2.023,-0.10116720594862547,1.023,-0.0009765636935190562,2022-12-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.99061064,2.021,-0.10292445245606119,1.021,-0.0019550315910428205,2022-12-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.9925603,2.022,-0.10204583145561055,1.022,0.0009794281015196242,2022-12-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.99840931,2.025,-0.0994099549346552,1.025,0.0029354243382245103,2022-12-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.9867113,2.019,-0.10468170347003146,1.019,-0.0058536606797533015,2023-01-03,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.99645964,2.024,-0.10028858044164028,1.024,0.004906772312615337,2023-01-04,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
2.00230864,2.027,-0.09765270842721947,1.027,0.00292968607169027,2023-01-05,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.99450997,2.023,-0.10116720594862547,1.023,-0.003894839109319279,2023-01-06,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.98476163,2.018,-0.10556032897701664,1.018,-0.004887586498251509,2023-01-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.9750133,2.013,-0.10995344749887327,1.013,-0.004911587292223026,2023-01-10,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.96916429,2.01,-0.11258932401982873,1.01,-0.0029615041073395073,2023-01-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.95941595,2.005,-0.1169824470482199,1.005,-0.004950496029968135,2023-01-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.95551662,2.003,-0.11873969355565563,1.003,-0.001990047085204072,2023-01-13,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.94576828,1.998,-0.1231328165840468,0.998,-0.004985045844304827,2023-01-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.93601994,1.993,-0.127525939612438,0.993,-0.005010021028814398,2023-01-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.93017094,1.99,-0.1301618116268589,0.99,-0.0030211465693891527,2023-01-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.93407028,1.992,-0.12840456061288863,0.992,0.002020204490282104,2023-01-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.93991928,1.995,-0.1257686885984677,0.995,0.0030241920681393195,2023-01-20,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.95551662,2.003,-0.11873969355565563,1.003,0.008040200518033933,2023-01-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.96526496,2.008,-0.11434657052726445,1.008,0.004985045844304827,2023-01-31,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.96331529,2.007,-0.11522519603424963,1.007,-0.0009920647035807962,2023-02-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.96136562,2.006,-0.11610382154123472,1.006,-0.0009930498733088885,2023-02-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.96916429,2.01,-0.11258932401982873,1.01,0.003976142908021349,2023-02-03,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
