date,nav_unit,nav_accumulated,nav_adjusted,NH0100.NHF,excess_nav
2023-06-21,5.083,5.728,5.8455,1.6307,5.2147
2023-06-30,5.072,5.717,5.8328,1.6339,5.1989
2023-07-07,5.193,5.838,5.972,1.6512,5.3207
2023-07-14,5.306,5.951,6.1019,1.7067,5.3952
2023-07-21,5.318,5.963,6.1157,1.7217,5.394
2023-07-28,5.475,6.12,6.2963,1.7405,5.5558
2023-08-04,5.535,6.18,6.3653,1.7292,5.636
2023-08-11,5.672,6.317,6.5228,1.7306,5.7922
2023-08-18,5.849,6.494,6.7264,1.7483,5.9781
2023-08-25,5.942,6.587,6.8333,1.7969,6.0364
2023-09-01,6.073,6.718,6.984,1.8401,6.1438
2023-09-08,6.033,6.678,6.938,1.8175,6.1204
2023-09-15,6.155,6.8,7.0783,1.8671,6.2112
2023-09-22,6.1,6.745,7.015,1.8439,6.1711
2023-09-28,6.084,6.729,6.9966,1.8377,6.1589
2023-10-13,5.819,6.464,6.6919,1.7831,5.9088
2023-10-20,5.892,6.537,6.7758,1.7951,5.9807
2023-10-27,5.827,6.472,6.7011,1.8094,5.8916
2023-11-03,6.002,6.647,6.9023,1.8243,6.078
2023-11-10,6.134,6.779,7.0541,1.8171,6.237
2023-11-17,6.1,6.745,7.015,1.8081,6.2069
2023-11-24,6.116,6.761,7.0334,1.8127,6.2207
2023-12-01,6.13,6.775,7.0495,1.8052,6.2443
2023-12-08,6.344,6.989,7.2956,1.8112,6.4844
2023-12-15,6.245,6.89,7.1818,1.7879,6.3938
2023-12-22,6.231,6.876,7.1657,1.8229,6.3427
2023-12-29,6.224,6.869,7.1576,1.7979,6.3597
2024-01-05,6.096,6.741,7.0104,1.7909,6.2195
2024-01-12,6.041,6.686,6.9472,1.7811,6.166
2024-01-19,5.986,6.631,6.8839,1.7888,6.0951
2024-01-26,6.041,6.686,6.9472,1.8189,6.1283
2024-02-02,6.027,6.672,6.9311,1.7658,6.1653
2024-02-08,5.991,6.636,6.8897,1.7806,6.109
2024-02-23,5.881,6.526,6.7632,1.7906,5.9726
2024-03-01,5.884,6.529,6.7666,1.7938,5.9728
2024-03-08,6.002,6.647,6.9023,1.822,6.0803
2024-03-15,6.062,6.707,6.9713,1.8132,6.1581
2024-03-22,6.061,6.706,6.9702,1.8288,6.1414
2024-03-29,6.058,6.703,6.9667,1.8022,6.1645
2024-04-03,6.195,6.84,7.1243,1.8287,6.2956
2024-04-12,6.132,6.777,7.0518,1.8969,6.1549
2024-04-19,6.16,6.805,7.084,1.9048,6.1792
2024-04-26,6.137,6.782,7.0576,1.9192,6.1383
2024-04-30,6.117,6.762,7.0346,1.9073,6.1273
2024-05-10,6.066,6.711,6.9759,1.8996,6.0763
2024-05-17,5.994,6.639,6.8931,1.9379,5.9552
2024-05-24,5.952,6.597,6.8448,1.9491,5.8957
2024-05-31,6.02,6.665,6.923,1.9393,5.9837
2024-06-07,5.895,6.54,6.7793,1.9061,5.8732
2024-06-14,5.958,6.603,6.8517,1.8864,5.9653
2024-06-21,6.052,6.697,6.9598,1.8768,6.083
2024-06-28,6.135,6.78,7.0553,1.8831,6.1721
2024-07-05,6.166,6.811,7.0909,1.9059,6.185
2024-07-12,6.206,6.851,7.1369,1.8725,6.2644
2024-07-19,6.246,6.891,7.1829,1.8433,6.3396
2024-07-26,6.302,6.947,7.2473,1.7996,6.4477
2024-08-02,6.375,7.02,7.3313,1.7963,6.535
